SHEDID,time,RT,LEASE,date1,week_day
101,2015/9/23,32,40,2015-09-23,3
101,2015/9/24,32,40,2015-09-24,4
101,2015/9/25,32,40,2015-09-25,5
101,2015/9/26,32,40,2015-09-26,6
101,2015/9/27,32,40,2015-09-27,7
101,2015/9/28,32,40,2015-09-28,1
101,2015/9/29,32,40,2015-09-29,2
101,2015/9/30,32,40,2015-09-30,3
101,2015/10/1,32,40,2015-10-01,4
101,2015/10/2,32,40,2015-10-02,5
101,2015/10/3,32,40,2015-10-03,6
101,2015/10/4,32,40,2015-10-04,7
101,2015/10/5,32,40,2015-10-05,1
101,2015/10/6,32,40,2015-10-06,2
101,2015/10/7,32,40,2015-10-07,3
101,2015/10/8,32,40,2015-10-08,4
101,2015/10/9,32,40,2015-10-09,5
101,2015/10/10,32,40,2015-10-10,6
101,2015/10/11,32,40,2015-10-11,7
101,2015/10/12,32,40,2015-10-12,1
101,2015/10/13,32,40,2015-10-13,2
101,2015/10/14,32,40,2015-10-14,3
101,2015/10/15,32,40,2015-10-15,4
101,2015/10/16,32,40,2015-10-16,5
101,2015/10/17,32,40,2015-10-17,6
101,2015/10/18,32,40,2015-10-18,7
101,2015/10/19,32,40,2015-10-19,1
101,2015/10/20,32,40,2015-10-20,2
101,2015/10/21,32,40,2015-10-21,3
101,2015/10/22,32,40,2015-10-22,4
101,2015/10/23,32,40,2015-10-23,5
101,2015/10/24,32,40,2015-10-24,6
101,2015/10/25,32,40,2015-10-25,7
101,2015/10/26,32,40,2015-10-26,1
101,2015/10/27,32,40,2015-10-27,2
101,2015/10/28,32,40,2015-10-28,3
101,2015/10/29,32,40,2015-10-29,4
101,2015/10/30,32,40,2015-10-30,5
101,2015/10/31,32,40,2015-10-31,6
102,2015/9/1,48,42,2015-09-01,2
102,2015/9/2,48,42,2015-09-02,3
102,2015/9/3,48,42,2015-09-03,4
102,2015/9/4,48,42,2015-09-04,5
102,2015/9/5,48,42,2015-09-05,6
102,2015/9/6,48,42,2015-09-06,7
102,2015/9/7,48,42,2015-09-07,1
102,2015/9/8,48,42,2015-09-08,2
102,2015/9/9,48,42,2015-09-09,3
102,2015/9/10,48,42,2015-09-10,4
102,2015/9/11,48,42,2015-09-11,5
102,2015/9/12,48,42,2015-09-12,6
102,2015/9/13,48,42,2015-09-13,7
102,2015/9/14,48,42,2015-09-14,1
102,2015/9/15,48,42,2015-09-15,2
102,2015/9/16,48,42,2015-09-16,3
102,2015/9/17,48,42,2015-09-17,4
102,2015/9/18,48,42,2015-09-18,5
102,2015/9/19,48,42,2015-09-19,6
102,2015/9/20,48,42,2015-09-20,7
102,2015/9/21,48,42,2015-09-21,1
102,2015/9/22,48,42,2015-09-22,2
102,2015/9/23,48,42,2015-09-23,3
102,2015/9/24,48,42,2015-09-24,4
102,2015/9/25,48,42,2015-09-25,5
102,2015/9/26,48,42,2015-09-26,6
102,2015/9/27,48,42,2015-09-27,7
102,2015/9/28,48,42,2015-09-28,1
102,2015/9/29,48,42,2015-09-29,2
102,2015/9/30,48,42,2015-09-30,3
102,2015/10/1,48,42,2015-10-01,4
102,2015/10/2,48,42,2015-10-02,5
102,2015/10/3,48,42,2015-10-03,6
102,2015/10/4,48,42,2015-10-04,7
102,2015/10/5,48,42,2015-10-05,1
102,2015/10/6,48,42,2015-10-06,2
102,2015/10/7,48,42,2015-10-07,3
102,2015/10/8,48,42,2015-10-08,4
102,2015/10/9,48,42,2015-10-09,5
102,2015/10/10,48,42,2015-10-10,6
102,2015/10/11,48,42,2015-10-11,7
102,2015/10/12,48,42,2015-10-12,1
102,2015/10/13,48,42,2015-10-13,2
102,2015/10/14,48,42,2015-10-14,3
102,2015/10/15,48,42,2015-10-15,4
102,2015/10/16,48,42,2015-10-16,5
102,2015/10/17,48,42,2015-10-17,6
102,2015/10/18,48,42,2015-10-18,7
102,2015/10/19,48,42,2015-10-19,1
102,2015/10/20,48,42,2015-10-20,2
102,2015/10/21,48,42,2015-10-21,3
102,2015/10/22,48,42,2015-10-22,4
102,2015/10/23,48,42,2015-10-23,5
102,2015/10/24,48,42,2015-10-24,6
102,2015/10/25,48,42,2015-10-25,7
102,2015/10/26,48,42,2015-10-26,1
102,2015/10/27,48,42,2015-10-27,2
102,2015/10/28,48,42,2015-10-28,3
102,2015/10/29,48,42,2015-10-29,4
102,2015/10/30,48,42,2015-10-30,5
102,2015/10/31,48,42,2015-10-31,6
103,2015/9/1,48,28,2015-09-01,2
103,2015/9/2,48,28,2015-09-02,3
103,2015/9/3,48,28,2015-09-03,4
103,2015/9/4,48,28,2015-09-04,5
103,2015/9/5,48,28,2015-09-05,6
103,2015/9/6,48,28,2015-09-06,7
103,2015/9/7,48,28,2015-09-07,1
103,2015/9/8,48,28,2015-09-08,2
103,2015/9/9,48,28,2015-09-09,3
103,2015/9/10,48,28,2015-09-10,4
103,2015/9/11,48,28,2015-09-11,5
103,2015/9/12,48,28,2015-09-12,6
103,2015/9/13,48,28,2015-09-13,7
103,2015/9/14,48,28,2015-09-14,1
103,2015/9/15,48,28,2015-09-15,2
103,2015/9/16,48,28,2015-09-16,3
103,2015/9/17,48,28,2015-09-17,4
103,2015/9/18,48,28,2015-09-18,5
103,2015/9/19,48,28,2015-09-19,6
103,2015/9/20,48,28,2015-09-20,7
103,2015/9/21,48,28,2015-09-21,1
103,2015/9/22,48,28,2015-09-22,2
103,2015/9/23,48,28,2015-09-23,3
103,2015/9/24,48,28,2015-09-24,4
103,2015/9/25,48,28,2015-09-25,5
103,2015/9/26,48,28,2015-09-26,6
103,2015/9/27,48,28,2015-09-27,7
103,2015/9/28,48,28,2015-09-28,1
103,2015/9/29,48,28,2015-09-29,2
103,2015/9/30,48,28,2015-09-30,3
103,2015/10/1,48,28,2015-10-01,4
103,2015/10/2,48,28,2015-10-02,5
103,2015/10/3,48,28,2015-10-03,6
103,2015/10/4,48,28,2015-10-04,7
103,2015/10/5,48,28,2015-10-05,1
103,2015/10/6,48,28,2015-10-06,2
103,2015/10/7,48,28,2015-10-07,3
103,2015/10/8,48,28,2015-10-08,4
103,2015/10/9,48,28,2015-10-09,5
103,2015/10/10,48,28,2015-10-10,6
103,2015/10/11,48,28,2015-10-11,7
103,2015/10/12,48,28,2015-10-12,1
103,2015/10/13,48,28,2015-10-13,2
103,2015/10/14,48,28,2015-10-14,3
103,2015/10/15,48,28,2015-10-15,4
103,2015/10/16,48,28,2015-10-16,5
103,2015/10/17,48,28,2015-10-17,6
103,2015/10/18,48,28,2015-10-18,7
103,2015/10/19,48,28,2015-10-19,1
103,2015/10/20,48,28,2015-10-20,2
103,2015/10/21,48,28,2015-10-21,3
103,2015/10/22,48,28,2015-10-22,4
103,2015/10/23,48,28,2015-10-23,5
103,2015/10/24,48,28,2015-10-24,6
103,2015/10/25,48,28,2015-10-25,7
103,2015/10/26,48,28,2015-10-26,1
103,2015/10/27,48,28,2015-10-27,2
103,2015/10/28,48,28,2015-10-28,3
103,2015/10/29,48,28,2015-10-29,4
103,2015/10/30,48,28,2015-10-30,5
103,2015/10/31,48,28,2015-10-31,6
104,2015/9/1,13,15,2015-09-01,2
104,2015/9/2,13,15,2015-09-02,3
104,2015/9/3,13,15,2015-09-03,4
104,2015/9/4,13,15,2015-09-04,5
104,2015/9/5,13,15,2015-09-05,6
104,2015/9/6,13,15,2015-09-06,7
104,2015/9/7,13,15,2015-09-07,1
104,2015/9/8,13,15,2015-09-08,2
104,2015/9/9,13,15,2015-09-09,3
104,2015/9/10,13,15,2015-09-10,4
104,2015/9/11,13,15,2015-09-11,5
104,2015/9/12,13,15,2015-09-12,6
104,2015/9/13,13,15,2015-09-13,7
104,2015/9/14,13,15,2015-09-14,1
104,2015/9/15,13,15,2015-09-15,2
104,2015/9/16,13,15,2015-09-16,3
104,2015/9/17,13,15,2015-09-17,4
104,2015/9/18,13,15,2015-09-18,5
104,2015/9/19,13,15,2015-09-19,6
104,2015/9/20,13,15,2015-09-20,7
104,2015/9/21,13,15,2015-09-21,1
104,2015/9/22,13,15,2015-09-22,2
104,2015/9/23,13,15,2015-09-23,3
104,2015/9/24,13,15,2015-09-24,4
104,2015/9/25,13,15,2015-09-25,5
104,2015/9/26,13,15,2015-09-26,6
104,2015/9/27,13,15,2015-09-27,7
104,2015/9/28,13,15,2015-09-28,1
104,2015/9/29,13,15,2015-09-29,2
104,2015/9/30,13,15,2015-09-30,3
104,2015/10/1,13,15,2015-10-01,4
104,2015/10/2,13,15,2015-10-02,5
104,2015/10/3,13,15,2015-10-03,6
104,2015/10/4,13,15,2015-10-04,7
104,2015/10/5,13,15,2015-10-05,1
104,2015/10/6,13,15,2015-10-06,2
104,2015/10/7,13,15,2015-10-07,3
104,2015/10/8,13,15,2015-10-08,4
104,2015/10/9,13,15,2015-10-09,5
104,2015/10/10,13,15,2015-10-10,6
104,2015/10/11,13,15,2015-10-11,7
104,2015/10/12,13,15,2015-10-12,1
104,2015/10/13,13,15,2015-10-13,2
104,2015/10/14,13,15,2015-10-14,3
104,2015/10/15,13,15,2015-10-15,4
104,2015/10/16,13,15,2015-10-16,5
104,2015/10/17,13,15,2015-10-17,6
104,2015/10/18,13,15,2015-10-18,7
104,2015/10/19,13,15,2015-10-19,1
104,2015/10/20,13,15,2015-10-20,2
104,2015/10/21,13,15,2015-10-21,3
104,2015/10/22,13,15,2015-10-22,4
104,2015/10/23,13,15,2015-10-23,5
104,2015/10/24,13,15,2015-10-24,6
104,2015/10/25,13,15,2015-10-25,7
104,2015/10/26,13,15,2015-10-26,1
104,2015/10/27,13,15,2015-10-27,2
104,2015/10/28,13,15,2015-10-28,3
104,2015/10/29,13,15,2015-10-29,4
104,2015/10/30,13,15,2015-10-30,5
104,2015/10/31,13,15,2015-10-31,6
105,2015/9/1,25,24,2015-09-01,2
105,2015/9/2,25,24,2015-09-02,3
105,2015/9/3,25,24,2015-09-03,4
105,2015/9/4,25,24,2015-09-04,5
105,2015/9/5,25,24,2015-09-05,6
105,2015/9/6,25,24,2015-09-06,7
105,2015/9/7,25,24,2015-09-07,1
105,2015/9/8,25,24,2015-09-08,2
105,2015/9/9,25,24,2015-09-09,3
105,2015/9/10,25,24,2015-09-10,4
105,2015/9/11,25,24,2015-09-11,5
105,2015/9/12,25,24,2015-09-12,6
105,2015/9/13,25,24,2015-09-13,7
105,2015/9/14,25,24,2015-09-14,1
105,2015/9/15,25,24,2015-09-15,2
105,2015/9/16,25,24,2015-09-16,3
105,2015/9/17,25,24,2015-09-17,4
105,2015/9/18,25,24,2015-09-18,5
105,2015/9/19,25,24,2015-09-19,6
105,2015/9/20,25,24,2015-09-20,7
105,2015/9/21,25,24,2015-09-21,1
105,2015/9/22,25,24,2015-09-22,2
105,2015/9/23,25,24,2015-09-23,3
105,2015/9/24,25,24,2015-09-24,4
105,2015/9/25,25,24,2015-09-25,5
105,2015/9/26,25,24,2015-09-26,6
105,2015/9/27,25,24,2015-09-27,7
105,2015/9/28,25,24,2015-09-28,1
105,2015/9/29,25,24,2015-09-29,2
105,2015/9/30,25,24,2015-09-30,3
105,2015/10/1,25,24,2015-10-01,4
105,2015/10/2,25,24,2015-10-02,5
105,2015/10/3,25,24,2015-10-03,6
105,2015/10/4,25,24,2015-10-04,7
105,2015/10/5,25,24,2015-10-05,1
105,2015/10/6,25,24,2015-10-06,2
105,2015/10/7,25,24,2015-10-07,3
105,2015/10/8,25,24,2015-10-08,4
105,2015/10/9,25,24,2015-10-09,5
105,2015/10/10,25,24,2015-10-10,6
105,2015/10/11,25,24,2015-10-11,7
105,2015/10/12,25,24,2015-10-12,1
105,2015/10/13,25,24,2015-10-13,2
105,2015/10/14,25,24,2015-10-14,3
105,2015/10/15,25,24,2015-10-15,4
105,2015/10/16,25,24,2015-10-16,5
105,2015/10/17,25,24,2015-10-17,6
105,2015/10/18,25,24,2015-10-18,7
105,2015/10/19,25,24,2015-10-19,1
105,2015/10/20,25,24,2015-10-20,2
105,2015/10/21,25,24,2015-10-21,3
105,2015/10/22,25,24,2015-10-22,4
105,2015/10/23,25,24,2015-10-23,5
105,2015/10/24,25,24,2015-10-24,6
105,2015/10/25,25,24,2015-10-25,7
105,2015/10/26,25,24,2015-10-26,1
105,2015/10/27,25,24,2015-10-27,2
105,2015/10/28,25,24,2015-10-28,3
105,2015/10/29,25,24,2015-10-29,4
105,2015/10/30,25,24,2015-10-30,5
105,2015/10/31,25,24,2015-10-31,6
106,2015/9/1,51,51,2015-09-01,2
106,2015/9/2,51,51,2015-09-02,3
106,2015/9/3,51,51,2015-09-03,4
106,2015/9/4,51,51,2015-09-04,5
106,2015/9/5,51,51,2015-09-05,6
106,2015/9/6,51,51,2015-09-06,7
106,2015/9/7,51,51,2015-09-07,1
106,2015/9/8,51,51,2015-09-08,2
106,2015/9/9,51,51,2015-09-09,3
106,2015/9/10,51,51,2015-09-10,4
106,2015/9/11,51,51,2015-09-11,5
106,2015/9/12,51,51,2015-09-12,6
106,2015/9/13,51,51,2015-09-13,7
106,2015/9/14,51,51,2015-09-14,1
106,2015/9/15,51,51,2015-09-15,2
106,2015/9/16,51,51,2015-09-16,3
106,2015/9/17,51,51,2015-09-17,4
106,2015/9/18,51,51,2015-09-18,5
106,2015/9/19,51,51,2015-09-19,6
106,2015/9/20,51,51,2015-09-20,7
106,2015/9/21,51,51,2015-09-21,1
106,2015/9/22,51,51,2015-09-22,2
106,2015/9/23,51,51,2015-09-23,3
106,2015/9/24,51,51,2015-09-24,4
106,2015/9/25,51,51,2015-09-25,5
106,2015/9/26,51,51,2015-09-26,6
106,2015/9/27,51,51,2015-09-27,7
106,2015/9/28,51,51,2015-09-28,1
106,2015/9/29,51,51,2015-09-29,2
106,2015/9/30,51,51,2015-09-30,3
106,2015/10/1,51,51,2015-10-01,4
106,2015/10/2,51,51,2015-10-02,5
106,2015/10/3,51,51,2015-10-03,6
106,2015/10/4,51,51,2015-10-04,7
106,2015/10/5,51,51,2015-10-05,1
106,2015/10/6,51,51,2015-10-06,2
106,2015/10/7,51,51,2015-10-07,3
106,2015/10/8,51,51,2015-10-08,4
106,2015/10/9,51,51,2015-10-09,5
106,2015/10/10,51,51,2015-10-10,6
106,2015/10/11,51,51,2015-10-11,7
106,2015/10/12,51,51,2015-10-12,1
106,2015/10/13,51,51,2015-10-13,2
106,2015/10/14,51,51,2015-10-14,3
106,2015/10/15,51,51,2015-10-15,4
106,2015/10/16,51,51,2015-10-16,5
106,2015/10/17,51,51,2015-10-17,6
106,2015/10/18,51,51,2015-10-18,7
106,2015/10/19,51,51,2015-10-19,1
106,2015/10/20,51,51,2015-10-20,2
106,2015/10/21,51,51,2015-10-21,3
106,2015/10/22,51,51,2015-10-22,4
106,2015/10/23,51,51,2015-10-23,5
106,2015/10/24,51,51,2015-10-24,6
106,2015/10/25,51,51,2015-10-25,7
106,2015/10/26,51,51,2015-10-26,1
106,2015/10/27,51,51,2015-10-27,2
106,2015/10/28,51,51,2015-10-28,3
106,2015/10/29,51,51,2015-10-29,4
106,2015/10/30,51,51,2015-10-30,5
106,2015/10/31,51,51,2015-10-31,6
107,2015/9/1,60,60,2015-09-01,2
107,2015/9/2,60,60,2015-09-02,3
107,2015/9/3,60,60,2015-09-03,4
107,2015/9/4,60,60,2015-09-04,5
107,2015/9/5,60,60,2015-09-05,6
107,2015/9/6,60,60,2015-09-06,7
107,2015/9/7,60,60,2015-09-07,1
107,2015/9/8,60,60,2015-09-08,2
107,2015/9/9,60,60,2015-09-09,3
107,2015/9/10,60,60,2015-09-10,4
107,2015/9/11,60,60,2015-09-11,5
107,2015/9/12,60,60,2015-09-12,6
107,2015/9/13,60,60,2015-09-13,7
107,2015/9/14,60,60,2015-09-14,1
107,2015/9/15,60,60,2015-09-15,2
107,2015/9/16,60,60,2015-09-16,3
107,2015/9/17,60,60,2015-09-17,4
107,2015/9/18,60,60,2015-09-18,5
107,2015/9/19,60,60,2015-09-19,6
107,2015/9/20,60,60,2015-09-20,7
107,2015/9/21,60,60,2015-09-21,1
107,2015/9/22,60,60,2015-09-22,2
107,2015/9/23,60,60,2015-09-23,3
107,2015/9/24,60,60,2015-09-24,4
107,2015/9/25,60,60,2015-09-25,5
107,2015/9/26,60,60,2015-09-26,6
107,2015/9/27,60,60,2015-09-27,7
107,2015/9/28,60,60,2015-09-28,1
107,2015/9/29,60,60,2015-09-29,2
107,2015/9/30,60,60,2015-09-30,3
107,2015/10/1,60,60,2015-10-01,4
107,2015/10/2,60,60,2015-10-02,5
107,2015/10/3,60,60,2015-10-03,6
107,2015/10/4,60,60,2015-10-04,7
107,2015/10/5,60,60,2015-10-05,1
107,2015/10/6,60,60,2015-10-06,2
107,2015/10/7,60,60,2015-10-07,3
107,2015/10/8,60,60,2015-10-08,4
107,2015/10/9,60,60,2015-10-09,5
107,2015/10/10,60,60,2015-10-10,6
107,2015/10/11,60,60,2015-10-11,7
107,2015/10/12,60,60,2015-10-12,1
107,2015/10/13,60,60,2015-10-13,2
107,2015/10/14,60,60,2015-10-14,3
107,2015/10/15,60,60,2015-10-15,4
107,2015/10/16,60,60,2015-10-16,5
107,2015/10/17,60,60,2015-10-17,6
107,2015/10/18,60,60,2015-10-18,7
107,2015/10/19,60,60,2015-10-19,1
107,2015/10/20,60,60,2015-10-20,2
107,2015/10/21,60,60,2015-10-21,3
107,2015/10/22,60,60,2015-10-22,4
107,2015/10/23,60,60,2015-10-23,5
107,2015/10/24,60,60,2015-10-24,6
107,2015/10/25,60,60,2015-10-25,7
107,2015/10/26,60,60,2015-10-26,1
107,2015/10/27,60,60,2015-10-27,2
107,2015/10/28,60,60,2015-10-28,3
107,2015/10/29,60,60,2015-10-29,4
107,2015/10/30,60,60,2015-10-30,5
107,2015/10/31,60,60,2015-10-31,6
108,2015/9/1,55,59,2015-09-01,2
108,2015/9/2,55,59,2015-09-02,3
108,2015/9/3,55,59,2015-09-03,4
108,2015/9/4,55,59,2015-09-04,5
108,2015/9/5,55,59,2015-09-05,6
108,2015/9/6,55,59,2015-09-06,7
108,2015/9/7,55,59,2015-09-07,1
108,2015/9/8,55,59,2015-09-08,2
108,2015/9/9,55,59,2015-09-09,3
108,2015/9/10,55,59,2015-09-10,4
108,2015/9/11,55,59,2015-09-11,5
108,2015/9/12,55,59,2015-09-12,6
108,2015/9/13,55,59,2015-09-13,7
108,2015/9/14,55,59,2015-09-14,1
108,2015/9/15,55,59,2015-09-15,2
108,2015/9/16,55,59,2015-09-16,3
108,2015/9/17,55,59,2015-09-17,4
108,2015/9/18,55,59,2015-09-18,5
108,2015/9/19,55,59,2015-09-19,6
108,2015/9/20,55,59,2015-09-20,7
108,2015/9/21,55,59,2015-09-21,1
108,2015/9/22,55,59,2015-09-22,2
108,2015/9/23,55,59,2015-09-23,3
108,2015/9/24,55,59,2015-09-24,4
108,2015/9/25,55,59,2015-09-25,5
108,2015/9/26,55,59,2015-09-26,6
108,2015/9/27,55,59,2015-09-27,7
108,2015/9/28,55,59,2015-09-28,1
108,2015/9/29,55,59,2015-09-29,2
108,2015/9/30,55,59,2015-09-30,3
108,2015/10/1,55,59,2015-10-01,4
108,2015/10/2,55,59,2015-10-02,5
108,2015/10/3,55,59,2015-10-03,6
108,2015/10/4,55,59,2015-10-04,7
108,2015/10/5,55,59,2015-10-05,1
108,2015/10/6,55,59,2015-10-06,2
108,2015/10/7,55,59,2015-10-07,3
108,2015/10/8,55,59,2015-10-08,4
108,2015/10/9,55,59,2015-10-09,5
108,2015/10/10,55,59,2015-10-10,6
108,2015/10/11,55,59,2015-10-11,7
108,2015/10/12,55,59,2015-10-12,1
108,2015/10/13,55,59,2015-10-13,2
108,2015/10/14,55,59,2015-10-14,3
108,2015/10/15,55,59,2015-10-15,4
108,2015/10/16,55,59,2015-10-16,5
108,2015/10/17,55,59,2015-10-17,6
108,2015/10/18,55,59,2015-10-18,7
108,2015/10/19,55,59,2015-10-19,1
108,2015/10/20,55,59,2015-10-20,2
108,2015/10/21,55,59,2015-10-21,3
108,2015/10/22,55,59,2015-10-22,4
108,2015/10/23,55,59,2015-10-23,5
108,2015/10/24,55,59,2015-10-24,6
108,2015/10/25,55,59,2015-10-25,7
108,2015/10/26,55,59,2015-10-26,1
108,2015/10/27,55,59,2015-10-27,2
108,2015/10/28,55,59,2015-10-28,3
108,2015/10/29,55,59,2015-10-29,4
108,2015/10/30,55,59,2015-10-30,5
108,2015/10/31,55,59,2015-10-31,6
109,2015/9/1,70,68,2015-09-01,2
109,2015/9/2,70,68,2015-09-02,3
109,2015/9/3,70,68,2015-09-03,4
109,2015/9/4,70,68,2015-09-04,5
109,2015/9/5,70,68,2015-09-05,6
109,2015/9/6,70,68,2015-09-06,7
109,2015/9/7,70,68,2015-09-07,1
109,2015/9/8,70,68,2015-09-08,2
109,2015/9/9,70,68,2015-09-09,3
109,2015/9/10,70,68,2015-09-10,4
109,2015/9/11,70,68,2015-09-11,5
109,2015/9/12,70,68,2015-09-12,6
109,2015/9/13,70,68,2015-09-13,7
109,2015/9/14,70,68,2015-09-14,1
109,2015/9/15,70,68,2015-09-15,2
109,2015/9/16,70,68,2015-09-16,3
109,2015/9/17,70,68,2015-09-17,4
109,2015/9/18,70,68,2015-09-18,5
109,2015/9/19,70,68,2015-09-19,6
109,2015/9/20,70,68,2015-09-20,7
109,2015/9/21,70,68,2015-09-21,1
109,2015/9/22,70,68,2015-09-22,2
109,2015/9/23,70,68,2015-09-23,3
109,2015/9/24,70,68,2015-09-24,4
109,2015/9/25,70,68,2015-09-25,5
109,2015/9/26,70,68,2015-09-26,6
109,2015/9/27,70,68,2015-09-27,7
109,2015/9/28,70,68,2015-09-28,1
109,2015/9/29,70,68,2015-09-29,2
109,2015/9/30,70,68,2015-09-30,3
109,2015/10/1,70,68,2015-10-01,4
109,2015/10/2,70,68,2015-10-02,5
109,2015/10/3,70,68,2015-10-03,6
109,2015/10/4,70,68,2015-10-04,7
109,2015/10/5,70,68,2015-10-05,1
109,2015/10/6,70,68,2015-10-06,2
109,2015/10/7,70,68,2015-10-07,3
109,2015/10/8,70,68,2015-10-08,4
109,2015/10/9,70,68,2015-10-09,5
109,2015/10/10,70,68,2015-10-10,6
109,2015/10/11,70,68,2015-10-11,7
109,2015/10/12,70,68,2015-10-12,1
109,2015/10/13,70,68,2015-10-13,2
109,2015/10/14,70,68,2015-10-14,3
109,2015/10/15,70,68,2015-10-15,4
109,2015/10/16,70,68,2015-10-16,5
109,2015/10/17,70,68,2015-10-17,6
109,2015/10/18,70,68,2015-10-18,7
109,2015/10/19,70,68,2015-10-19,1
109,2015/10/20,70,68,2015-10-20,2
109,2015/10/21,70,68,2015-10-21,3
109,2015/10/22,70,68,2015-10-22,4
109,2015/10/23,70,68,2015-10-23,5
109,2015/10/24,70,68,2015-10-24,6
109,2015/10/25,70,68,2015-10-25,7
109,2015/10/26,70,68,2015-10-26,1
109,2015/10/27,70,68,2015-10-27,2
109,2015/10/28,70,68,2015-10-28,3
109,2015/10/29,70,68,2015-10-29,4
109,2015/10/30,70,68,2015-10-30,5
109,2015/10/31,70,68,2015-10-31,6
110,2015/9/1,32,34,2015-09-01,2
110,2015/9/2,32,34,2015-09-02,3
110,2015/9/3,32,34,2015-09-03,4
110,2015/9/4,32,34,2015-09-04,5
110,2015/9/5,32,34,2015-09-05,6
110,2015/9/6,32,34,2015-09-06,7
110,2015/9/7,32,34,2015-09-07,1
110,2015/9/8,32,34,2015-09-08,2
110,2015/9/9,32,34,2015-09-09,3
110,2015/9/10,32,34,2015-09-10,4
110,2015/9/11,32,34,2015-09-11,5
110,2015/9/12,32,34,2015-09-12,6
110,2015/9/13,32,34,2015-09-13,7
110,2015/9/14,32,34,2015-09-14,1
110,2015/9/15,32,34,2015-09-15,2
110,2015/9/16,32,34,2015-09-16,3
110,2015/9/17,32,34,2015-09-17,4
110,2015/9/18,32,34,2015-09-18,5
110,2015/9/19,32,34,2015-09-19,6
110,2015/9/20,32,34,2015-09-20,7
110,2015/9/21,32,34,2015-09-21,1
110,2015/9/22,32,34,2015-09-22,2
110,2015/9/23,32,34,2015-09-23,3
110,2015/9/24,32,34,2015-09-24,4
110,2015/9/25,32,34,2015-09-25,5
110,2015/9/26,32,34,2015-09-26,6
110,2015/9/27,32,34,2015-09-27,7
110,2015/9/28,32,34,2015-09-28,1
110,2015/9/29,32,34,2015-09-29,2
110,2015/9/30,32,34,2015-09-30,3
110,2015/10/1,32,34,2015-10-01,4
110,2015/10/2,32,34,2015-10-02,5
110,2015/10/3,32,34,2015-10-03,6
110,2015/10/4,32,34,2015-10-04,7
110,2015/10/5,32,34,2015-10-05,1
110,2015/10/6,32,34,2015-10-06,2
110,2015/10/7,32,34,2015-10-07,3
110,2015/10/8,32,34,2015-10-08,4
110,2015/10/9,32,34,2015-10-09,5
110,2015/10/10,32,34,2015-10-10,6
110,2015/10/11,32,34,2015-10-11,7
110,2015/10/12,32,34,2015-10-12,1
110,2015/10/13,32,34,2015-10-13,2
110,2015/10/14,32,34,2015-10-14,3
110,2015/10/15,32,34,2015-10-15,4
110,2015/10/16,32,34,2015-10-16,5
110,2015/10/17,32,34,2015-10-17,6
110,2015/10/18,32,34,2015-10-18,7
110,2015/10/19,32,34,2015-10-19,1
110,2015/10/20,32,34,2015-10-20,2
110,2015/10/21,32,34,2015-10-21,3
110,2015/10/22,32,34,2015-10-22,4
110,2015/10/23,32,34,2015-10-23,5
110,2015/10/24,32,34,2015-10-24,6
110,2015/10/25,32,34,2015-10-25,7
110,2015/10/26,32,34,2015-10-26,1
110,2015/10/27,32,34,2015-10-27,2
110,2015/10/28,32,34,2015-10-28,3
110,2015/10/29,32,34,2015-10-29,4
110,2015/10/30,32,34,2015-10-30,5
110,2015/10/31,32,34,2015-10-31,6
111,2015/9/1,47,49,2015-09-01,2
111,2015/9/2,47,49,2015-09-02,3
111,2015/9/3,47,49,2015-09-03,4
111,2015/9/4,47,49,2015-09-04,5
111,2015/9/5,47,49,2015-09-05,6
111,2015/9/6,47,49,2015-09-06,7
111,2015/9/7,47,49,2015-09-07,1
111,2015/9/8,47,49,2015-09-08,2
111,2015/9/9,47,49,2015-09-09,3
111,2015/9/10,47,49,2015-09-10,4
111,2015/9/11,47,49,2015-09-11,5
111,2015/9/12,47,49,2015-09-12,6
111,2015/9/13,47,49,2015-09-13,7
111,2015/9/14,47,49,2015-09-14,1
111,2015/9/15,47,49,2015-09-15,2
111,2015/9/16,47,49,2015-09-16,3
111,2015/9/17,47,49,2015-09-17,4
111,2015/9/18,47,49,2015-09-18,5
111,2015/9/19,47,49,2015-09-19,6
111,2015/9/20,47,49,2015-09-20,7
111,2015/9/21,47,49,2015-09-21,1
111,2015/9/22,47,49,2015-09-22,2
111,2015/9/23,47,49,2015-09-23,3
111,2015/9/24,47,49,2015-09-24,4
111,2015/9/25,47,49,2015-09-25,5
111,2015/9/26,47,49,2015-09-26,6
111,2015/9/27,47,49,2015-09-27,7
111,2015/9/28,47,49,2015-09-28,1
111,2015/9/29,47,49,2015-09-29,2
111,2015/9/30,47,49,2015-09-30,3
111,2015/10/1,47,49,2015-10-01,4
111,2015/10/2,47,49,2015-10-02,5
111,2015/10/3,47,49,2015-10-03,6
111,2015/10/4,47,49,2015-10-04,7
111,2015/10/5,47,49,2015-10-05,1
111,2015/10/6,47,49,2015-10-06,2
111,2015/10/7,47,49,2015-10-07,3
111,2015/10/8,47,49,2015-10-08,4
111,2015/10/9,47,49,2015-10-09,5
111,2015/10/10,47,49,2015-10-10,6
111,2015/10/11,47,49,2015-10-11,7
111,2015/10/12,47,49,2015-10-12,1
111,2015/10/13,47,49,2015-10-13,2
111,2015/10/14,47,49,2015-10-14,3
111,2015/10/15,47,49,2015-10-15,4
111,2015/10/16,47,49,2015-10-16,5
111,2015/10/17,47,49,2015-10-17,6
