SHEDID,time,RT,LEASE,date1,week_day,date
51,2015-03-18,18.0,15.0,2015-03-18,3,2015-03-18
51,2015-03-19,45.0,49.0,2015-03-19,4,2015-03-19
51,2015-03-20,61.0,58.0,2015-03-20,5,2015-03-20
51,2015-03-21,86.0,95.0,2015-03-21,6,2015-03-21
51,2015-03-22,81.0,84.0,2015-03-22,7,2015-03-22
51,2015-03-23,32.0,41.0,2015-03-23,1,2015-03-23
51,2015-03-24,60.0,71.0,2015-03-24,2,2015-03-24
51,2015-03-25,54.0,51.0,2015-03-25,3,2015-03-25
51,2015-03-26,39.0,46.0,2015-03-26,4,2015-03-26
51,2015-03-27,53.0,48.0,2015-03-27,5,2015-03-27
51,2015-03-28,65.0,82.0,2015-03-28,6,2015-03-28
51,2015-03-29,88.0,97.0,2015-03-29,7,2015-03-29
51,2015-03-30,55.0,57.0,2015-03-30,1,2015-03-30
51,2015-03-31,62.0,57.0,2015-03-31,2,2015-03-31
51,2015-04-01,37.0,32.0,2015-04-01,3,2015-04-01
51,2015-04-02,39.0,29.0,2015-04-02,4,2015-04-02
51,2015-04-03,58.0,47.0,2015-04-03,5,2015-04-03
51,2015-04-04,25.0,24.0,2015-04-04,6,2015-04-04
51,2015-04-05,33.0,27.0,2015-04-05,7,2015-04-05
51,2015-04-06,45.0,45.0,2015-04-06,1,2015-04-06
51,2015-04-07,40.0,40.0,2015-04-07,2,2015-04-07
51,2015-04-08,49.0,41.0,2015-04-08,3,2015-04-08
51,2015-04-09,67.0,59.0,2015-04-09,4,2015-04-09
51,2015-04-10,75.0,63.0,2015-04-10,5,2015-04-10
51,2015-04-11,71.0,88.0,2015-04-11,6,2015-04-11
51,2015-04-12,109.0,113.0,2015-04-12,7,2015-04-12
51,2015-04-13,36.0,35.0,2015-04-13,1,2015-04-13
51,2015-04-14,56.0,54.0,2015-04-14,2,2015-04-14
51,2015-04-15,72.0,77.0,2015-04-15,3,2015-04-15
51,2015-04-16,71.0,65.0,2015-04-16,4,2015-04-16
51,2015-04-17,57.0,50.0,2015-04-17,5,2015-04-17
51,2015-04-18,70.0,70.0,2015-04-18,6,2015-04-18
51,2015-04-19,31.0,33.0,2015-04-19,7,2015-04-19
51,2015-04-20,44.0,46.0,2015-04-20,1,2015-04-20
51,2015-04-21,63.0,68.0,2015-04-21,2,2015-04-21
51,2015-04-22,74.0,70.0,2015-04-22,3,2015-04-22
51,2015-04-23,65.0,65.0,2015-04-23,4,2015-04-23
51,2015-04-24,54.0,60.0,2015-04-24,5,2015-04-24
51,2015-04-25,58.0,65.0,2015-04-25,6,2015-04-25
51,2015-04-26,65.0,58.0,2015-04-26,7,2015-04-26
51,2015-04-27,39.0,50.0,2015-04-27,1,2015-04-27
51,2015-04-28,51.0,30.0,2015-04-28,2,2015-04-28
51,2015-04-29,57.0,51.0,2015-04-29,3,2015-04-29
51,2015-04-30,54.0,55.0,2015-04-30,4,2015-04-30
51,2015-05-01,55.0,55.0,2015-05-01,5,2015-05-01
51,2015-05-02,12.0,11.0,2015-05-02,6,2015-05-02
51,2015-05-03,62.0,75.0,2015-05-03,7,2015-05-03
51,2015-05-04,49.0,43.0,2015-05-04,1,2015-05-04
51,2015-05-05,63.0,65.0,2015-05-05,2,2015-05-05
51,2015-05-06,57.0,69.0,2015-05-06,3,2015-05-06
51,2015-05-07,69.0,73.0,2015-05-07,4,2015-05-07
51,2015-05-08,39.0,25.0,2015-05-08,5,2015-05-08
51,2015-05-09,77.0,79.0,2015-05-09,6,2015-05-09
51,2015-05-10,92.0,96.0,2015-05-10,7,2015-05-10
51,2015-05-11,18.0,21.0,2015-05-11,1,2015-05-11
51,2015-05-12,51.0,42.0,2015-05-12,2,2015-05-12
51,2015-05-13,84.0,62.0,2015-05-13,3,2015-05-13
51,2015-05-14,53.0,63.0,2015-05-14,4,2015-05-14
51,2015-05-15,51.0,32.0,2015-05-15,5,2015-05-15
51,2015-05-16,79.0,75.0,2015-05-16,6,2015-05-16
51,2015-05-17,75.0,77.0,2015-05-17,7,2015-05-17
51,2015-05-18,52.0,53.0,2015-05-18,1,2015-05-18
51,2015-05-19,54.0,62.0,2015-05-19,2,2015-05-19
51,2015-05-20,43.0,54.0,2015-05-20,3,2015-05-20
51,2015-05-21,52.0,47.0,2015-05-21,4,2015-05-21
51,2015-05-22,41.0,44.0,2015-05-22,5,2015-05-22
51,2015-05-23,67.0,67.0,2015-05-23,6,2015-05-23
51,2015-05-24,78.0,76.0,2015-05-24,7,2015-05-24
51,2015-05-25,52.0,52.0,2015-05-25,1,2015-05-25
51,2015-05-26,55.0,54.0,2015-05-26,2,2015-05-26
51,2015-05-27,11.0,18.0,2015-05-27,3,2015-05-27
51,2015-05-28,38.0,48.0,2015-05-28,4,2015-05-28
51,2015-05-29,22.0,17.0,2015-05-29,5,2015-05-29
51,2015-05-30,60.0,52.0,2015-05-30,6,2015-05-30
51,2015-05-31,60.0,72.0,2015-05-31,7,2015-05-31
51,2015-06-01,53.0,49.0,2015-06-01,1,2015-06-01
51,2015-06-02,31.0,35.0,2015-06-02,2,2015-06-02
51,2015-06-03,50.0,49.0,2015-06-03,3,2015-06-03
51,2015-06-04,49.0,47.0,2015-06-04,4,2015-06-04
51,2015-06-05,44.0,49.0,2015-06-05,5,2015-06-05
51,2015-06-06,47.0,44.0,2015-06-06,6,2015-06-06
51,2015-06-07,78.0,76.0,2015-06-07,7,2015-06-07
51,2015-06-08,52.0,57.0,2015-06-08,1,2015-06-08
51,2015-06-09,72.0,67.0,2015-06-09,2,2015-06-09
51,2015-06-10,33.0,28.0,2015-06-10,3,2015-06-10
51,2015-06-11,46.0,39.0,2015-06-11,4,2015-06-11
51,2015-06-12,48.0,37.0,2015-06-12,5,2015-06-12
51,2015-06-13,41.0,36.0,2015-06-13,6,2015-06-13
51,2015-06-14,64.0,62.0,2015-06-14,7,2015-06-14
51,2015-06-15,30.0,33.0,2015-06-15,1,2015-06-15
51,2015-06-16,49.0,47.0,2015-06-16,2,2015-06-16
51,2015-06-17,33.0,33.0,2015-06-17,3,2015-06-17
51,2015-06-18,53.0,46.0,2015-06-18,4,2015-06-18
51,2015-06-19,48.0,47.0,2015-06-19,5,2015-06-19
51,2015-06-20,68.0,67.0,2015-06-20,6,2015-06-20
51,2015-06-21,59.0,58.0,2015-06-21,7,2015-06-21
51,2015-06-22,45.0,45.0,2015-06-22,1,2015-06-22
51,2015-06-23,66.0,61.0,2015-06-23,2,2015-06-23
51,2015-06-24,6.0,6.0,2015-06-24,3,2015-06-24
51,2015-06-25,18.0,13.0,2015-06-25,4,2015-06-25
51,2015-06-26,53.0,63.0,2015-06-26,5,2015-06-26
51,2015-06-27,43.0,40.0,2015-06-27,6,2015-06-27
51,2015-06-28,64.0,71.0,2015-06-28,7,2015-06-28
51,2015-06-29,22.0,27.0,2015-06-29,1,2015-06-29
51,2015-06-30,26.0,27.0,2015-06-30,2,2015-06-30
51,2015-07-01,49.0,45.0,2015-07-01,3,2015-07-01
51,2015-07-02,66.0,57.0,2015-07-02,4,2015-07-02
51,2015-07-03,58.0,65.0,2015-07-03,5,2015-07-03
51,2015-07-04,72.0,64.0,2015-07-04,6,2015-07-04
51,2015-07-05,66.0,69.0,2015-07-05,7,2015-07-05
51,2015-07-06,45.0,37.0,2015-07-06,1,2015-07-06
51,2015-07-07,97.0,105.0,2015-07-07,2,2015-07-07
51,2015-07-08,102.0,113.0,2015-07-08,3,2015-07-08
51,2015-07-09,106.0,108.0,2015-07-09,4,2015-07-09
51,2015-07-10,112.0,106.0,2015-07-10,5,2015-07-10
51,2015-07-11,40.0,34.0,2015-07-11,6,2015-07-11
51,2015-07-12,75.0,78.0,2015-07-12,7,2015-07-12
51,2015-07-13,84.0,77.0,2015-07-13,1,2015-07-13
51,2015-07-14,89.0,93.0,2015-07-14,2,2015-07-14
51,2015-07-15,87.0,107.0,2015-07-15,3,2015-07-15
51,2015-07-16,113.0,110.0,2015-07-16,4,2015-07-16
51,2015-07-17,51.0,38.0,2015-07-17,5,2015-07-17
51,2015-07-18,30.0,23.0,2015-07-18,6,2015-07-18
51,2015-07-19,19.0,9.0,2015-07-19,7,2015-07-19
51,2015-07-20,74.0,80.0,2015-07-20,1,2015-07-20
51,2015-07-21,151.0,130.0,2015-07-21,2,2015-07-21
51,2015-07-22,128.0,131.0,2015-07-22,3,2015-07-22
51,2015-07-23,111.0,108.0,2015-07-23,4,2015-07-23
51,2015-07-24,76.0,67.0,2015-07-24,5,2015-07-24
51,2015-07-25,95.0,84.0,2015-07-25,6,2015-07-25
51,2015-07-26,67.0,76.0,2015-07-26,7,2015-07-26
51,2015-07-27,101.0,101.0,2015-07-27,1,2015-07-27
51,2015-07-28,92.0,86.0,2015-07-28,2,2015-07-28
51,2015-07-29,68.0,76.0,2015-07-29,3,2015-07-29
51,2015-07-30,85.0,86.0,2015-07-30,4,2015-07-30
51,2015-07-31,57.0,63.0,2015-07-31,5,2015-07-31
51,2015-08-01,49.0,45.0,2015-08-01,6,2015-08-01
51,2015-08-02,64.0,58.0,2015-08-02,7,2015-08-02
51,2015-08-03,74.0,83.0,2015-08-03,1,2015-08-03
51,2015-08-04,79.0,82.0,2015-08-04,2,2015-08-04
51,2015-08-05,87.0,91.0,2015-08-05,3,2015-08-05
51,2015-08-06,76.0,69.0,2015-08-06,4,2015-08-06
51,2015-08-07,99.0,98.0,2015-08-07,5,2015-08-07
51,2015-08-08,58.0,52.0,2015-08-08,6,2015-08-08
51,2015-08-09,77.0,78.0,2015-08-09,7,2015-08-09
51,2015-08-10,10.0,8.0,2015-08-10,1,2015-08-10
51,2015-08-11,105.0,93.0,2015-08-11,2,2015-08-11
51,2015-08-12,102.0,103.0,2015-08-12,3,2015-08-12
51,2015-08-13,93.0,99.0,2015-08-13,4,2015-08-13
51,2015-08-14,106.0,116.0,2015-08-14,5,2015-08-14
51,2015-08-15,77.0,81.0,2015-08-15,6,2015-08-15
51,2015-08-16,67.0,79.0,2015-08-16,7,2015-08-16
51,2015-08-17,87.0,89.0,2015-08-17,1,2015-08-17
51,2015-08-18,126.0,128.0,2015-08-18,2,2015-08-18
51,2015-08-19,75.0,74.0,2015-08-19,3,2015-08-19
51,2015-08-20,64.0,65.0,2015-08-20,4,2015-08-20
51,2015-08-21,103.0,112.0,2015-08-21,5,2015-08-21
51,2015-08-22,91.0,94.0,2015-08-22,6,2015-08-22
51,2015-08-23,82.0,75.0,2015-08-23,7,2015-08-23
51,2015-08-24,51.0,57.0,2015-08-24,1,2015-08-24
51,2015-08-25,103.0,106.0,2015-08-25,2,2015-08-25
51,2015-08-26,93.0,99.0,2015-08-26,3,2015-08-26
51,2015-08-27,99.0,95.0,2015-08-27,4,2015-08-27
51,2015-08-28,83.0,71.0,2015-08-28,5,2015-08-28
51,2015-08-29,51.0,51.0,2015-08-29,6,2015-08-29
51,2015-08-30,60.0,59.0,2015-08-30,7,2015-08-30
51,2015-08-31,56.0,55.0,2015-08-31,1,2015-08-31
52,2015-05-14,17.0,25.0,2015-05-14,4,2015-05-14
52,2015-05-15,16.0,15.0,2015-05-15,5,2015-05-15
52,2015-05-16,31.0,33.0,2015-05-16,6,2015-05-16
52,2015-05-17,22.0,30.0,2015-05-17,7,2015-05-17
52,2015-05-18,23.0,22.0,2015-05-18,1,2015-05-18
52,2015-05-19,19.0,15.0,2015-05-19,2,2015-05-19
52,2015-05-20,25.0,26.0,2015-05-20,3,2015-05-20
52,2015-05-21,25.0,25.0,2015-05-21,4,2015-05-21
52,2015-05-22,21.0,16.0,2015-05-22,5,2015-05-22
52,2015-05-23,17.0,29.0,2015-05-23,6,2015-05-23
52,2015-05-24,21.0,20.0,2015-05-24,7,2015-05-24
52,2015-05-25,24.0,23.0,2015-05-25,1,2015-05-25
52,2015-05-26,23.0,21.0,2015-05-26,2,2015-05-26
52,2015-05-27,13.0,10.0,2015-05-27,3,2015-05-27
52,2015-05-28,19.0,21.0,2015-05-28,4,2015-05-28
52,2015-05-29,12.0,7.0,2015-05-29,5,2015-05-29
52,2015-05-30,16.0,17.0,2015-05-30,6,2015-05-30
52,2015-05-31,30.0,22.0,2015-05-31,7,2015-05-31
52,2015-06-01,18.0,23.0,2015-06-01,1,2015-06-01
52,2015-06-02,16.0,17.0,2015-06-02,2,2015-06-02
52,2015-06-03,24.0,27.0,2015-06-03,3,2015-06-03
52,2015-06-04,17.0,12.0,2015-06-04,4,2015-06-04
52,2015-06-05,29.0,25.0,2015-06-05,5,2015-06-05
52,2015-06-06,31.0,29.0,2015-06-06,6,2015-06-06
52,2015-06-07,31.0,34.0,2015-06-07,7,2015-06-07
52,2015-06-08,21.0,32.0,2015-06-08,1,2015-06-08
52,2015-06-09,28.0,27.0,2015-06-09,2,2015-06-09
52,2015-06-10,16.0,16.0,2015-06-10,3,2015-06-10
52,2015-06-11,22.0,23.0,2015-06-11,4,2015-06-11
52,2015-06-12,33.0,32.0,2015-06-12,5,2015-06-12
52,2015-06-13,23.0,24.0,2015-06-13,6,2015-06-13
52,2015-06-14,23.0,30.0,2015-06-14,7,2015-06-14
52,2015-06-15,19.0,17.0,2015-06-15,1,2015-06-15
52,2015-06-16,18.0,20.0,2015-06-16,2,2015-06-16
52,2015-06-17,31.0,18.0,2015-06-17,3,2015-06-17
52,2015-06-18,33.0,31.0,2015-06-18,4,2015-06-18
52,2015-06-19,20.0,24.0,2015-06-19,5,2015-06-19
52,2015-06-20,31.0,26.0,2015-06-20,6,2015-06-20
52,2015-06-21,25.0,19.0,2015-06-21,7,2015-06-21
52,2015-06-22,24.0,14.0,2015-06-22,1,2015-06-22
52,2015-06-23,19.0,19.0,2015-06-23,2,2015-06-23
52,2015-06-24,6.0,5.0,2015-06-24,3,2015-06-24
52,2015-06-25,13.0,11.0,2015-06-25,4,2015-06-25
52,2015-06-26,25.0,31.0,2015-06-26,5,2015-06-26
52,2015-06-27,21.0,17.0,2015-06-27,6,2015-06-27
52,2015-06-28,29.0,24.0,2015-06-28,7,2015-06-28
52,2015-06-29,11.0,11.0,2015-06-29,1,2015-06-29
52,2015-06-30,12.0,10.0,2015-06-30,2,2015-06-30
52,2015-07-01,18.0,19.0,2015-07-01,3,2015-07-01
52,2015-07-02,23.0,24.0,2015-07-02,4,2015-07-02
52,2015-07-03,20.0,23.0,2015-07-03,5,2015-07-03
52,2015-07-04,25.0,23.0,2015-07-04,6,2015-07-04
52,2015-07-05,26.0,20.0,2015-07-05,7,2015-07-05
52,2015-07-06,13.0,8.0,2015-07-06,1,2015-07-06
52,2015-07-07,27.0,22.0,2015-07-07,2,2015-07-07
52,2015-07-08,22.0,18.0,2015-07-08,3,2015-07-08
52,2015-07-09,28.0,28.0,2015-07-09,4,2015-07-09
52,2015-07-10,34.0,29.0,2015-07-10,5,2015-07-10
52,2015-07-11,14.0,7.0,2015-07-11,6,2015-07-11
52,2015-07-12,22.0,24.0,2015-07-12,7,2015-07-12
52,2015-07-13,23.0,18.0,2015-07-13,1,2015-07-13
52,2015-07-14,30.0,36.0,2015-07-14,2,2015-07-14
52,2015-07-15,31.0,32.0,2015-07-15,3,2015-07-15
52,2015-07-16,34.0,35.0,2015-07-16,4,2015-07-16
52,2015-07-17,15.0,8.0,2015-07-17,5,2015-07-17
52,2015-07-18,14.0,19.0,2015-07-18,6,2015-07-18
52,2015-07-19,9.0,7.0,2015-07-19,7,2015-07-19
52,2015-07-20,26.0,27.0,2015-07-20,1,2015-07-20
52,2015-07-21,45.0,32.0,2015-07-21,2,2015-07-21
52,2015-07-22,32.0,26.0,2015-07-22,3,2015-07-22
52,2015-07-23,36.0,26.0,2015-07-23,4,2015-07-23
52,2015-07-24,18.0,11.0,2015-07-24,5,2015-07-24
52,2015-07-25,42.0,23.0,2015-07-25,6,2015-07-25
52,2015-07-26,19.0,16.0,2015-07-26,7,2015-07-26
52,2015-07-27,34.0,32.0,2015-07-27,1,2015-07-27
52,2015-07-28,31.0,38.0,2015-07-28,2,2015-07-28
52,2015-07-29,23.0,17.0,2015-07-29,3,2015-07-29
52,2015-07-30,29.0,28.0,2015-07-30,4,2015-07-30
52,2015-07-31,19.0,14.0,2015-07-31,5,2015-07-31
52,2015-08-01,20.0,19.0,2015-08-01,6,2015-08-01
52,2015-08-02,25.0,18.0,2015-08-02,7,2015-08-02
52,2015-08-03,16.0,24.0,2015-08-03,1,2015-08-03
52,2015-08-04,31.0,31.0,2015-08-04,2,2015-08-04
52,2015-08-05,21.0,20.0,2015-08-05,3,2015-08-05
52,2015-08-06,35.0,30.0,2015-08-06,4,2015-08-06
52,2015-08-07,20.0,20.0,2015-08-07,5,2015-08-07
52,2015-08-08,29.0,27.0,2015-08-08,6,2015-08-08
52,2015-08-09,24.0,24.0,2015-08-09,7,2015-08-09
52,2015-08-10,7.0,3.0,2015-08-10,1,2015-08-10
52,2015-08-11,33.0,35.0,2015-08-11,2,2015-08-11
52,2015-08-12,27.0,26.0,2015-08-12,3,2015-08-12
52,2015-08-13,28.0,21.0,2015-08-13,4,2015-08-13
52,2015-08-14,33.0,28.0,2015-08-14,5,2015-08-14
52,2015-08-15,33.0,25.0,2015-08-15,6,2015-08-15
52,2015-08-16,36.0,36.0,2015-08-16,7,2015-08-16
52,2015-08-17,20.0,29.0,2015-08-17,1,2015-08-17
52,2015-08-18,23.0,22.0,2015-08-18,2,2015-08-18
52,2015-08-19,15.0,12.0,2015-08-19,3,2015-08-19
52,2015-08-20,31.0,24.0,2015-08-20,4,2015-08-20
52,2015-08-21,28.0,26.0,2015-08-21,5,2015-08-21
52,2015-08-22,32.0,27.0,2015-08-22,6,2015-08-22
52,2015-08-23,51.0,32.0,2015-08-23,7,2015-08-23
52,2015-08-24,11.0,18.0,2015-08-24,1,2015-08-24
52,2015-08-25,27.0,25.0,2015-08-25,2,2015-08-25
52,2015-08-26,29.0,11.0,2015-08-26,3,2015-08-26
52,2015-08-27,31.0,32.0,2015-08-27,4,2015-08-27
52,2015-08-28,18.0,27.0,2015-08-28,5,2015-08-28
52,2015-08-29,25.0,21.0,2015-08-29,6,2015-08-29
52,2015-08-30,39.0,38.0,2015-08-30,7,2015-08-30
52,2015-08-31,27.0,27.0,2015-08-31,1,2015-08-31
53,2015-01-01,25.0,27.0,2015-01-01,4,2015-01-01
53,2015-01-02,29.0,32.0,2015-01-02,5,2015-01-02
53,2015-01-03,23.0,29.0,2015-01-03,6,2015-01-03
53,2015-01-04,28.0,35.0,2015-01-04,7,2015-01-04
53,2015-01-05,37.0,39.0,2015-01-05,1,2015-01-05
53,2015-01-06,23.0,29.0,2015-01-06,2,2015-01-06
53,2015-01-07,39.0,43.0,2015-01-07,3,2015-01-07
53,2015-01-08,38.0,38.0,2015-01-08,4,2015-01-08
53,2015-01-09,34.0,35.0,2015-01-09,5,2015-01-09
53,2015-01-10,39.0,48.0,2015-01-10,6,2015-01-10
53,2015-01-11,45.0,47.0,2015-01-11,7,2015-01-11
53,2015-01-12,27.0,29.0,2015-01-12,1,2015-01-12
53,2015-01-13,33.0,35.0,2015-01-13,2,2015-01-13
53,2015-01-14,49.0,39.0,2015-01-14,3,2015-01-14
53,2015-01-15,49.0,63.0,2015-01-15,4,2015-01-15
53,2015-01-16,54.0,53.0,2015-01-16,5,2015-01-16
53,2015-01-17,45.0,54.0,2015-01-17,6,2015-01-17
53,2015-01-18,40.0,58.0,2015-01-18,7,2015-01-18
53,2015-01-19,43.0,43.0,2015-01-19,1,2015-01-19
53,2015-01-20,50.0,58.0,2015-01-20,2,2015-01-20
53,2015-01-21,49.0,52.0,2015-01-21,3,2015-01-21
53,2015-01-22,61.0,79.0,2015-01-22,4,2015-01-22
53,2015-01-23,54.0,56.0,2015-01-23,5,2015-01-23
53,2015-01-24,56.0,68.0,2015-01-24,6,2015-01-24
53,2015-01-25,27.0,23.0,2015-01-25,7,2015-01-25
53,2015-01-26,46.0,54.0,2015-01-26,1,2015-01-26
53,2015-01-27,43.0,45.0,2015-01-27,2,2015-01-27
53,2015-01-28,48.0,50.0,2015-01-28,3,2015-01-28
53,2015-01-29,18.0,21.0,2015-01-29,4,2015-01-29
53,2015-01-30,45.0,39.0,2015-01-30,5,2015-01-30
53,2015-01-31,33.0,44.0,2015-01-31,6,2015-01-31
53,2015-02-01,39.0,40.0,2015-02-01,7,2015-02-01
53,2015-02-02,35.0,45.0,2015-02-02,1,2015-02-02
53,2015-02-03,48.0,40.0,2015-02-03,2,2015-02-03
53,2015-02-04,46.0,39.0,2015-02-04,3,2015-02-04
53,2015-02-05,51.0,46.0,2015-02-05,4,2015-02-05
53,2015-02-06,51.0,53.0,2015-02-06,5,2015-02-06
53,2015-02-07,38.0,37.0,2015-02-07,6,2015-02-07
53,2015-02-08,21.0,31.0,2015-02-08,7,2015-02-08
53,2015-02-09,31.0,35.0,2015-02-09,1,2015-02-09
53,2015-02-10,44.0,40.0,2015-02-10,2,2015-02-10
53,2015-02-11,49.0,55.0,2015-02-11,3,2015-02-11
53,2015-02-12,49.0,46.0,2015-02-12,4,2015-02-12
53,2015-02-13,37.0,46.0,2015-02-13,5,2015-02-13
53,2015-02-14,37.0,50.0,2015-02-14,6,2015-02-14
53,2015-02-15,23.0,20.0,2015-02-15,7,2015-02-15
53,2015-02-16,35.0,43.0,2015-02-16,1,2015-02-16
53,2015-02-17,46.0,45.0,2015-02-17,2,2015-02-17
53,2015-02-18,25.0,21.0,2015-02-18,3,2015-02-18
53,2015-02-19,9.0,10.0,2015-02-19,4,2015-02-19
53,2015-02-20,5.0,8.0,2015-02-20,5,2015-02-20
53,2015-02-21,13.0,14.0,2015-02-21,6,2015-02-21
53,2015-02-22,26.0,26.0,2015-02-22,7,2015-02-22
53,2015-02-23,27.0,30.0,2015-02-23,1,2015-02-23
53,2015-02-24,33.0,43.0,2015-02-24,2,2015-02-24
53,2015-02-25,53.0,51.0,2015-02-25,3,2015-02-25
53,2015-02-26,54.0,56.0,2015-02-26,4,2015-02-26
53,2015-02-27,45.0,41.0,2015-02-27,5,2015-02-27
53,2015-02-28,20.0,16.0,2015-02-28,6,2015-02-28
53,2015-03-01,65.0,56.0,2015-03-01,7,2015-03-01
53,2015-03-02,64.0,76.0,2015-03-02,1,2015-03-02
53,2015-03-03,56.0,66.0,2015-03-03,2,2015-03-03
53,2015-03-04,44.0,61.0,2015-03-04,3,2015-03-04
53,2015-03-05,61.0,67.0,2015-03-05,4,2015-03-05
53,2015-03-06,71.0,75.0,2015-03-06,5,2015-03-06
53,2015-03-07,58.0,70.0,2015-03-07,6,2015-03-07
53,2015-03-08,35.0,43.0,2015-03-08,7,2015-03-08
53,2015-03-09,50.0,57.0,2015-03-09,1,2015-03-09
53,2015-03-10,63.0,74.0,2015-03-10,2,2015-03-10
53,2015-03-11,70.0,72.0,2015-03-11,3,2015-03-11
53,2015-03-12,94.0,99.0,2015-03-12,4,2015-03-12
53,2015-03-13,88.0,91.0,2015-03-13,5,2015-03-13
53,2015-03-14,60.0,69.0,2015-03-14,6,2015-03-14
53,2015-03-15,70.0,80.0,2015-03-15,7,2015-03-15
53,2015-03-16,97.0,96.0,2015-03-16,1,2015-03-16
53,2015-03-17,31.0,40.0,2015-03-17,2,2015-03-17
53,2015-03-18,26.0,28.0,2015-03-18,3,2015-03-18
53,2015-03-19,73.0,67.0,2015-03-19,4,2015-03-19
53,2015-03-20,86.0,105.0,2015-03-20,5,2015-03-20
53,2015-03-21,65.0,72.0,2015-03-21,6,2015-03-21
53,2015-03-22,62.0,64.0,2015-03-22,7,2015-03-22
53,2015-03-23,87.0,100.0,2015-03-23,1,2015-03-23
53,2015-03-24,92.0,108.0,2015-03-24,2,2015-03-24
53,2015-03-25,90.0,82.0,2015-03-25,3,2015-03-25
53,2015-03-26,94.0,109.0,2015-03-26,4,2015-03-26
53,2015-03-27,114.0,94.0,2015-03-27,5,2015-03-27
53,2015-03-28,78.0,83.0,2015-03-28,6,2015-03-28
53,2015-03-29,62.0,65.0,2015-03-29,7,2015-03-29
53,2015-03-30,87.0,93.0,2015-03-30,1,2015-03-30
53,2015-03-31,101.0,104.0,2015-03-31,2,2015-03-31
53,2015-04-01,66.0,79.0,2015-04-01,3,2015-04-01
53,2015-04-02,89.0,94.0,2015-04-02,4,2015-04-02
53,2015-04-03,84.0,88.0,2015-04-03,5,2015-04-03
53,2015-04-04,43.0,47.0,2015-04-04,6,2015-04-04
53,2015-04-05,27.0,27.0,2015-04-05,7,2015-04-05
53,2015-04-06,37.0,41.0,2015-04-06,1,2015-04-06
53,2015-04-07,67.0,79.0,2015-04-07,2,2015-04-07
53,2015-04-08,78.0,87.0,2015-04-08,3,2015-04-08
53,2015-04-09,109.0,107.0,2015-04-09,4,2015-04-09
53,2015-04-10,116.0,120.0,2015-04-10,5,2015-04-10
53,2015-04-11,87.0,91.0,2015-04-11,6,2015-04-11
53,2015-04-12,60.0,62.0,2015-04-12,7,2015-04-12
53,2015-04-13,60.0,63.0,2015-04-13,1,2015-04-13
53,2015-04-14,107.0,112.0,2015-04-14,2,2015-04-14
53,2015-04-15,107.0,110.0,2015-04-15,3,2015-04-15
53,2015-04-16,112.0,129.0,2015-04-16,4,2015-04-16
53,2015-04-17,110.0,125.0,2015-04-17,5,2015-04-17
53,2015-04-18,90.0,90.0,2015-04-18,6,2015-04-18
53,2015-04-19,33.0,33.0,2015-04-19,7,2015-04-19
53,2015-04-20,100.0,104.0,2015-04-20,1,2015-04-20
53,2015-04-21,103.0,117.0,2015-04-21,2,2015-04-21
53,2015-04-22,97.0,110.0,2015-04-22,3,2015-04-22
53,2015-04-23,110.0,114.0,2015-04-23,4,2015-04-23
53,2015-04-24,103.0,115.0,2015-04-24,5,2015-04-24
53,2015-04-25,72.0,81.0,2015-04-25,6,2015-04-25
53,2015-04-26,59.0,73.0,2015-04-26,7,2015-04-26
53,2015-04-27,96.0,104.0,2015-04-27,1,2015-04-27
53,2015-04-28,67.0,83.0,2015-04-28,2,2015-04-28
53,2015-04-29,83.0,112.0,2015-04-29,3,2015-04-29
53,2015-04-30,99.0,102.0,2015-04-30,4,2015-04-30
53,2015-05-01,51.0,54.0,2015-05-01,5,2015-05-01
53,2015-05-02,8.0,10.0,2015-05-02,6,2015-05-02
53,2015-05-03,63.0,60.0,2015-05-03,7,2015-05-03
53,2015-05-04,96.0,83.0,2015-05-04,1,2015-05-04
53,2015-05-05,110.0,120.0,2015-05-05,2,2015-05-05
53,2015-05-06,106.0,122.0,2015-05-06,3,2015-05-06
53,2015-05-07,102.0,117.0,2015-05-07,4,2015-05-07
53,2015-05-08,54.0,77.0,2015-05-08,5,2015-05-08
53,2015-05-09,88.0,84.0,2015-05-09,6,2015-05-09
53,2015-05-10,72.0,68.0,2015-05-10,7,2015-05-10
53,2015-05-11,35.0,33.0,2015-05-11,1,2015-05-11
53,2015-05-12,74.0,103.0,2015-05-12,2,2015-05-12
53,2015-05-13,85.0,102.0,2015-05-13,3,2015-05-13
53,2015-05-14,88.0,79.0,2015-05-14,4,2015-05-14
53,2015-05-15,65.0,75.0,2015-05-15,5,2015-05-15
53,2015-05-16,92.0,84.0,2015-05-16,6,2015-05-16
53,2015-05-17,64.0,65.0,2015-05-17,7,2015-05-17
53,2015-05-18,94.0,108.0,2015-05-18,1,2015-05-18
53,2015-05-19,92.0,87.0,2015-05-19,2,2015-05-19
53,2015-05-20,84.0,94.0,2015-05-20,3,2015-05-20
53,2015-05-21,101.0,96.0,2015-05-21,4,2015-05-21
53,2015-05-22,72.0,87.0,2015-05-22,5,2015-05-22
53,2015-05-23,62.0,75.0,2015-05-23,6,2015-05-23
53,2015-05-24,64.0,64.0,2015-05-24,7,2015-05-24
53,2015-05-25,77.0,93.0,2015-05-25,1,2015-05-25
53,2015-05-26,91.0,93.0,2015-05-26,2,2015-05-26
